Date,Open,High,Low,Close,Adj Close,Volume
2013-05-28 00:00:00+08:00,22710.19921875,22942.150390625,22639.5390625,22924.25,22924.25,1147409300
2013-05-29 00:00:00+08:00,22826.849609375,22861.599609375,22532.5703125,22554.9296875,22554.9296875,1539993800
2013-05-30 00:00:00+08:00,22562.509765625,22630.640625,22290.720703125,22484.310546875,22484.310546875,1748735600
2013-05-31 00:00:00+08:00,22582.55078125,22582.55078125,22346.1796875,22392.16015625,22392.16015625,2493210000
2013-06-03 00:00:00+08:00,22301.6796875,22564.1796875,22249.650390625,22282.189453125,22282.189453125,1550268400
2013-06-04 00:00:00+08:00,22320.5,22330.05078125,22178.640625,22285.51953125,22285.51953125,1422129700
2013-06-05 00:00:00+08:00,22141.669921875,22174.689453125,21933.919921875,22069.240234375,22069.240234375,1516765700
2013-06-06 00:00:00+08:00,21908.44921875,21949.810546875,21799.25,21838.4296875,21838.4296875,1711966400
2013-06-07 00:00:00+08:00,21768.240234375,21820.4296875,21506.330078125,21575.259765625,21575.259765625,1834956400
2013-06-10 00:00:00+08:00,21592.900390625,21723.859375,21497.55078125,21615.08984375,21615.08984375,1464580800
2013-06-11 00:00:00+08:00,21542.30078125,21632.009765625,21307.990234375,21354.66015625,21354.66015625,2121919200
2013-06-13 00:00:00+08:00,21069.259765625,21069.259765625,20652.75,20887.0390625,20887.0390625,3299557200
2013-06-14 00:00:00+08:00,21083.41015625,21164.6796875,20954.66015625,20969.140625,20969.140625,2394670200
2013-06-17 00:00:00+08:00,21007.279296875,21272.75,21007.279296875,21225.900390625,21225.900390625,1879428800
2013-06-18 00:00:00+08:00,21102.599609375,21240.009765625,20995.390625,21225.880859375,21225.880859375,1611375800
2013-06-19 00:00:00+08:00,21188.400390625,21232.509765625,20896.220703125,20986.890625,20986.890625,1892108000
2013-06-20 00:00:00+08:00,20668.80078125,20703.759765625,20374.140625,20382.869140625,20382.869140625,2632968400
2013-06-21 00:00:00+08:00,19969.98046875,20383.5390625,19969.98046875,20263.310546875,20263.310546875,4084032800
2013-06-24 00:00:00+08:00,20023.439453125,20101.259765625,19756.609375,19813.98046875,19813.98046875,2588417600
2013-06-25 00:00:00+08:00,19775.98046875,19992.30078125,19426.359375,19855.720703125,19855.720703125,3385293200
2013-06-26 00:00:00+08:00,20090.759765625,20354.1796875,19913.98046875,20338.55078125,20338.55078125,3018082400
2013-06-27 00:00:00+08:00,20456.470703125,20713.33984375,20375.400390625,20440.080078125,20440.080078125,2430525800
2013-06-28 00:00:00+08:00,20596.630859375,20818.349609375,20490.890625,20803.2890625,20803.2890625,2309679400
2013-07-02 00:00:00+08:00,21004.560546875,21004.560546875,20633.16015625,20658.650390625,20658.650390625,2509168000
2013-07-03 00:00:00+08:00,20568.560546875,20590.3203125,20119.560546875,20147.310546875,20147.310546875,2353610400
2013-07-04 00:00:00+08:00,20334.939453125,20532.140625,20318.01953125,20468.669921875,20468.669921875,1382334100
2013-07-05 00:00:00+08:00,20740.69921875,20866.359375,20729.029296875,20854.669921875,20854.669921875,1453364000
2013-07-08 00:00:00+08:00,20598.2109375,20694.509765625,20244.0703125,20582.189453125,20582.189453125,1723942000
2013-07-09 00:00:00+08:00,20610.560546875,20767.580078125,20571.55078125,20683.009765625,20683.009765625,1244457400
2013-07-10 00:00:00+08:00,20841.73046875,21044.470703125,20633.01953125,20904.560546875,20904.560546875,1625897500
2013-07-11 00:00:00+08:00,21177.630859375,21503.7109375,21177.630859375,21437.490234375,21437.490234375,2434318400
2013-07-12 00:00:00+08:00,21522.150390625,21522.150390625,21242.470703125,21277.279296875,21277.279296875,1637335600
2013-07-15 00:00:00+08:00,21278.619140625,21391.759765625,21205.599609375,21303.310546875,21303.310546875,1151451300
2013-07-16 00:00:00+08:00,21333.0703125,21394.130859375,21209.1796875,21312.380859375,21312.380859375,1054044600
2013-07-17 00:00:00+08:00,21368.76953125,21460.9609375,21253.58984375,21371.869140625,21371.869140625,1106668800
2013-07-18 00:00:00+08:00,21426.900390625,21445.150390625,21288.580078125,21345.220703125,21345.220703125,1223663200
2013-07-19 00:00:00+08:00,21451.599609375,21451.599609375,21214.240234375,21362.419921875,21362.419921875,1275705800
2013-07-22 00:00:00+08:00,21498.9609375,21498.9609375,21283.830078125,21416.5,21416.5,1090755600
2013-07-23 00:00:00+08:00,21517.19921875,21964.029296875,21517.19921875,21915.419921875,21915.419921875,2565763200
2013-07-24 00:00:00+08:00,21912.900390625,21984.259765625,21799.310546875,21968.9296875,21968.9296875,1342354200
2013-07-25 00:00:00+08:00,21872.140625,21947.830078125,21841.44921875,21900.9609375,21900.9609375,1157664800
2013-07-26 00:00:00+08:00,21892.33984375,22034.380859375,21834.240234375,21968.94921875,21968.94921875,1207336500
2013-07-29 00:00:00+08:00,21896.119140625,21953.349609375,21749.689453125,21850.150390625,21850.150390625,1205803300
2013-07-30 00:00:00+08:00,21870.140625,22033.2109375,21839.759765625,21953.9609375,21953.9609375,1212580800
2013-07-31 00:00:00+08:00,21888.80078125,22070.140625,21853.439453125,21883.66015625,21883.66015625,1350422100
2013-08-01 00:00:00+08:00,22025.75,22152.060546875,21983.150390625,22088.7890625,22088.7890625,929367200
2013-08-02 00:00:00+08:00,22264.76953125,22291.41015625,22136.779296875,22190.970703125,22190.970703125,1013477000
2013-08-05 00:00:00+08:00,22273.8203125,22273.8203125,22193.669921875,22222.009765625,22222.009765625,760365400
2013-08-06 00:00:00+08:00,22000.939453125,22012.509765625,21807.9609375,21923.69921875,21923.69921875,1139704700
2013-08-07 00:00:00+08:00,21756.470703125,21901.4609375,21571.150390625,21588.83984375,21588.83984375,1340956800
2013-08-08 00:00:00+08:00,21697.869140625,21785.689453125,21629.5,21655.880859375,21655.880859375,862913500
2013-08-09 00:00:00+08:00,21760.05078125,21811.240234375,21674.970703125,21807.560546875,21807.560546875,1017862900
2013-08-12 00:00:00+08:00,21796.4609375,22283.05078125,21735.060546875,22271.279296875,22271.279296875,1989388800
2013-08-13 00:00:00+08:00,22368.470703125,22563.810546875,22310.5390625,22541.130859375,22541.130859375,2322634900
2013-08-15 00:00:00+08:00,22568.05078125,22695.990234375,22472.880859375,22539.25,22539.25,2216759200
2013-08-16 00:00:00+08:00,22450.830078125,22663.75,22311.55078125,22517.810546875,22517.810546875,2014135700
2013-08-19 00:00:00+08:00,22432.869140625,22551.26953125,22387.7109375,22463.69921875,22463.69921875,1090294500
2013-08-20 00:00:00+08:00,22396.2890625,22481.740234375,21907.2109375,21970.2890625,21970.2890625,1804736300
2013-08-21 00:00:00+08:00,21964.689453125,21970.25,21618.599609375,21817.73046875,21817.73046875,1614257600
2013-08-22 00:00:00+08:00,21538.189453125,21944.470703125,21538.189453125,21895.400390625,21895.400390625,1601105400
2013-08-23 00:00:00+08:00,22006.41015625,22103.900390625,21769.0390625,21863.509765625,21863.509765625,1560858500
2013-08-26 00:00:00+08:00,21943.400390625,22116.0,21898.150390625,22005.3203125,22005.3203125,1219710000
2013-08-27 00:00:00+08:00,21907.4296875,21987.509765625,21770.75,21874.76953125,21874.76953125,1165041100
2013-08-28 00:00:00+08:00,21584.560546875,21655.240234375,21465.720703125,21524.650390625,21524.650390625,2232695000
2013-08-29 00:00:00+08:00,21612.94921875,21717.83984375,21554.25,21704.779296875,21704.779296875,1539354900
2013-08-30 00:00:00+08:00,21618.33984375,21753.400390625,21549.9609375,21731.369140625,21731.369140625,1581307900
2013-09-02 00:00:00+08:00,21948.720703125,22240.0390625,21948.720703125,22175.33984375,22175.33984375,1813177000
2013-09-03 00:00:00+08:00,22323.0,22456.80078125,22290.830078125,22394.580078125,22394.580078125,1948185600
2013-09-04 00:00:00+08:00,22171.9296875,22438.400390625,22142.990234375,22326.220703125,22326.220703125,3996450500
2013-09-05 00:00:00+08:00,22538.9609375,22682.939453125,22486.630859375,22597.970703125,22597.970703125,2145320400
2013-09-06 00:00:00+08:00,22615.98046875,22699.58984375,22578.330078125,22621.220703125,22621.220703125,1960758400
2013-09-09 00:00:00+08:00,22770.25,22853.01953125,22680.630859375,22750.650390625,22750.650390625,1922622300
2013-09-10 00:00:00+08:00,22932.599609375,22988.810546875,22842.880859375,22976.650390625,22976.650390625,2241118600
2013-09-11 00:00:00+08:00,23095.859375,23120.4609375,22848.529296875,22937.140625,22937.140625,2000939900
2013-09-12 00:00:00+08:00,22952.849609375,23048.220703125,22908.990234375,22953.720703125,22953.720703125,1626682900
2013-09-13 00:00:00+08:00,22920.759765625,22956.76953125,22790.779296875,22915.279296875,22915.279296875,1579265000
2013-09-16 00:00:00+08:00,23210.359375,23268.150390625,23173.83984375,23252.41015625,23252.41015625,1448448600
2013-09-17 00:00:00+08:00,23246.91015625,23246.91015625,23127.869140625,23180.51953125,23180.51953125,1388461800
2013-09-18 00:00:00+08:00,23213.7890625,23214.6796875,23080.58984375,23117.44921875,23117.44921875,1278223200
2013-09-19 00:00:00+08:00,23549.890625,23554.33984375,23469.029296875,23502.509765625,23502.509765625,2179785600
2013-09-23 00:00:00+08:00,23414.98046875,23466.669921875,23291.23046875,23371.5390625,23371.5390625,1514566800
2013-09-24 00:00:00+08:00,23324.380859375,23324.380859375,23102.25,23179.0390625,23179.0390625,1558382100
2013-09-25 00:00:00+08:00,23192.7109375,23281.609375,23154.83984375,23209.630859375,23209.630859375,1340232800
2013-09-26 00:00:00+08:00,23192.69921875,23224.359375,23043.890625,23125.029296875,23125.029296875,1574961100
2013-09-27 00:00:00+08:00,23199.08984375,23340.1796875,23118.83984375,23207.0390625,23207.0390625,1487481800
2013-09-30 00:00:00+08:00,22946.740234375,22986.94921875,22845.439453125,22859.859375,22859.859375,1573033200
2013-10-02 00:00:00+08:00,22997.2109375,23138.859375,22933.310546875,22984.48046875,22984.48046875,1444728400
2013-10-03 00:00:00+08:00,23167.19921875,23241.5,23126.990234375,23214.400390625,23214.400390625,1217000800
2013-10-04 00:00:00+08:00,23051.55078125,23152.6796875,22983.470703125,23138.5390625,23138.5390625,1158821800
2013-10-07 00:00:00+08:00,23152.919921875,23152.919921875,22896.650390625,22973.94921875,22973.94921875,1209772900
2013-10-08 00:00:00+08:00,22988.220703125,23228.689453125,22927.119140625,23178.849609375,23178.849609375,1337047400
2013-10-09 00:00:00+08:00,23002.080078125,23065.669921875,22965.91015625,23033.970703125,23033.970703125,1079534900
2013-10-10 00:00:00+08:00,23077.470703125,23084.099609375,22743.470703125,22951.30078125,22951.30078125,1350438100
2013-10-11 00:00:00+08:00,23318.4609375,23336.58984375,23204.259765625,23218.3203125,23218.3203125,1360356000
2013-10-15 00:00:00+08:00,23399.7890625,23411.2109375,23279.330078125,23336.51953125,23336.51953125,1244268400
2013-10-16 00:00:00+08:00,23350.939453125,23350.939453125,23128.689453125,23228.330078125,23228.330078125,1041169900
2013-10-17 00:00:00+08:00,23351.48046875,23357.16015625,23073.880859375,23094.880859375,23094.880859375,1237910800
2013-10-18 00:00:00+08:00,23261.650390625,23364.470703125,23213.0390625,23340.099609375,23340.099609375,1314426900
2013-10-21 00:00:00+08:00,23494.369140625,23534.669921875,23356.7890625,23438.150390625,23438.150390625,1160840800
2013-10-22 00:00:00+08:00,23309.009765625,23387.5390625,23263.529296875,23315.990234375,23315.990234375,1070908500
2013-10-23 00:00:00+08:00,23455.400390625,23505.7890625,22970.51953125,22999.94921875,22999.94921875,1723799400
2013-10-24 00:00:00+08:00,22975.55078125,22975.55078125,22762.189453125,22835.8203125,22835.8203125,1863163900
2013-10-25 00:00:00+08:00,22758.369140625,22839.150390625,22640.1796875,22698.33984375,22698.33984375,1852391200
2013-10-28 00:00:00+08:00,22753.75,22849.30078125,22753.75,22806.580078125,22806.580078125,1103232900
2013-10-29 00:00:00+08:00,22842.330078125,22979.349609375,22760.900390625,22846.5390625,22846.5390625,1428098200
2013-10-30 00:00:00+08:00,22966.94921875,23316.119140625,22935.599609375,23304.01953125,23304.01953125,1716763900
2013-10-31 00:00:00+08:00,23134.390625,23250.66015625,23108.26953125,23206.369140625,23206.369140625,1792714700
2013-11-01 00:00:00+08:00,23208.80078125,23336.98046875,23149.529296875,23249.7890625,23249.7890625,1244395900
2013-11-04 00:00:00+08:00,23322.0703125,23345.9296875,23165.060546875,23189.619140625,23189.619140625,1033387800
2013-11-05 00:00:00+08:00,23313.609375,23313.609375,22949.419921875,23038.94921875,23038.94921875,1194252900
2013-11-06 00:00:00+08:00,23042.109375,23119.0390625,22954.69921875,23036.939453125,23036.939453125,1299946400
2013-11-07 00:00:00+08:00,23023.73046875,23023.73046875,22819.650390625,22881.029296875,22881.029296875,1084952200
2013-11-08 00:00:00+08:00,22713.0,22813.759765625,22686.5703125,22744.390625,22744.390625,1167359000
2013-11-11 00:00:00+08:00,22781.990234375,23124.30078125,22688.41015625,23069.849609375,23069.849609375,1338415000
2013-11-12 00:00:00+08:00,23051.759765625,23084.880859375,22857.259765625,22901.41015625,22901.41015625,1114214800
2013-11-13 00:00:00+08:00,22665.91015625,22665.91015625,22463.400390625,22463.830078125,22463.830078125,2049895400
2013-11-14 00:00:00+08:00,22673.3203125,22691.669921875,22529.330078125,22649.150390625,22649.150390625,1252607400
2013-11-15 00:00:00+08:00,22749.599609375,23050.349609375,22749.599609375,23032.150390625,23032.150390625,2032598700
2013-11-18 00:00:00+08:00,23397.73046875,23706.6796875,23390.66015625,23660.060546875,23660.060546875,3971447800
2013-11-19 00:00:00+08:00,23834.51953125,23856.900390625,23620.279296875,23657.810546875,23657.810546875,2973659300
2013-11-20 00:00:00+08:00,23774.310546875,23843.80078125,23690.810546875,23700.859375,23700.859375,1932689900
2013-11-21 00:00:00+08:00,23661.419921875,23661.419921875,23508.7890625,23580.2890625,23580.2890625,1620640500
2013-11-22 00:00:00+08:00,23752.279296875,23764.41015625,23641.19921875,23696.279296875,23696.279296875,1689620800
2013-11-25 00:00:00+08:00,23829.970703125,23829.970703125,23673.529296875,23684.44921875,23684.44921875,1513617400
2013-11-26 00:00:00+08:00,23675.369140625,23751.859375,23659.98046875,23681.279296875,23681.279296875,1505522100
2013-11-27 00:00:00+08:00,23653.94921875,23856.919921875,23649.80078125,23806.349609375,23806.349609375,1588937200
2013-11-28 00:00:00+08:00,23934.939453125,24014.810546875,23734.5390625,23789.08984375,23789.08984375,1333799400
2013-11-29 00:00:00+08:00,23862.380859375,23912.2890625,23809.7109375,23881.2890625,23881.2890625,880337300
2013-12-02 00:00:00+08:00,23936.150390625,24111.55078125,23844.240234375,24038.55078125,24038.55078125,1386380400
2013-12-03 00:00:00+08:00,23887.76953125,23975.759765625,23833.25,23910.470703125,23910.470703125,1337937500
2013-12-04 00:00:00+08:00,23719.599609375,23846.83984375,23603.01953125,23728.69921875,23728.69921875,1523707900
2013-12-05 00:00:00+08:00,23634.08984375,23728.900390625,23563.2109375,23712.5703125,23712.5703125,1204080200
2013-12-06 00:00:00+08:00,23620.310546875,23812.890625,23614.19921875,23743.099609375,23743.099609375,1705820500
2013-12-09 00:00:00+08:00,23970.0,23970.0,23775.009765625,23811.169921875,23811.169921875,1294590800
2013-12-10 00:00:00+08:00,23799.44921875,23810.939453125,23707.759765625,23744.189453125,23744.189453125,1030689800
2013-12-11 00:00:00+08:00,23686.80078125,23693.509765625,23295.140625,23338.240234375,23338.240234375,1903525800
2013-12-12 00:00:00+08:00,23265.130859375,23327.439453125,23160.900390625,23218.119140625,23218.119140625,1713492700
2013-12-13 00:00:00+08:00,23080.189453125,23331.529296875,23017.33984375,23245.9609375,23245.9609375,1522556000
2013-12-16 00:00:00+08:00,23138.279296875,23204.630859375,22999.759765625,23114.66015625,23114.66015625,1333076000
2013-12-17 00:00:00+08:00,23281.380859375,23281.380859375,23040.599609375,23069.23046875,23069.23046875,1411284400
2013-12-18 00:00:00+08:00,23076.5390625,23240.7109375,22993.5390625,23143.8203125,23143.8203125,1295395100
2013-12-19 00:00:00+08:00,23404.44921875,23404.44921875,22753.30078125,22888.75,22888.75,1958325000
2013-12-20 00:00:00+08:00,22904.1796875,22936.919921875,22713.69921875,22812.1796875,22812.1796875,2123556900
2013-12-23 00:00:00+08:00,22946.55078125,23005.919921875,22862.890625,22921.560546875,22921.560546875,1094500300
2013-12-24 00:00:00+08:00,23045.640625,23194.630859375,23026.099609375,23179.55078125,23179.55078125,801469000
2013-12-27 00:00:00+08:00,23138.91015625,23283.310546875,23130.859375,23243.240234375,23243.240234375,850151200
2013-12-30 00:00:00+08:00,23353.5390625,23369.369140625,23178.279296875,23244.869140625,23244.869140625,1000190800
2013-12-31 00:00:00+08:00,23328.439453125,23361.33984375,23271.80078125,23306.390625,23306.390625,674177100
2014-01-02 00:00:00+08:00,23452.759765625,23469.330078125,23173.9296875,23340.05078125,23340.05078125,1042215400
2014-01-03 00:00:00+08:00,23097.98046875,23097.98046875,22782.419921875,22817.279296875,22817.279296875,1994801200
2014-01-06 00:00:00+08:00,22732.830078125,22757.44921875,22567.76953125,22684.150390625,22684.150390625,1650597100
