Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-01-31,13.086728093006311,13.149857751973492,13.036224606652183,13.111980438232422,3886200,0.0,0
2013-02-01,13.212984593080364,13.30136537432708,13.137228777656151,13.288739204406738,4820300,0.0,0
2013-02-04,13.19404674667567,13.313992965527603,13.19404674667567,13.282428741455078,4438200,0.0,0
2013-02-05,13.320306529970381,13.326619615831408,13.231924532014014,13.269803047180176,3441500,0.0,0
2013-02-06,13.244550261589499,13.427626133153577,13.156169470681583,13.414999961853027,3005300,0.0,0
2013-02-07,13.446568974990175,13.45288206288885,13.301371565615819,13.389752388000488,2609500,0.0,0
2013-02-08,13.40237336531782,13.629639625125082,13.358182971265947,13.604387283325195,2854900,0.0,0
2013-02-11,13.604384860364629,13.617011029015833,13.509691003676025,13.528630256652832,2148900,0.0,0
2013-02-12,13.56019378174275,13.692766137615267,13.509690313814568,13.579133033752441,4412500,0.0,0
2013-02-13,13.680145491017672,13.705396633124487,13.54757308163794,13.598077774047852,3449100,0.0,0
2013-02-14,13.591764687496612,13.629642002705904,13.522321939531126,13.598077774047852,2617400,0.0,0
2013-02-15,13.629640124891505,13.76852439758965,13.591762814900735,13.705394744873047,4532100,0.0,0
2013-02-19,13.730644979683516,13.83796501159668,13.680141506083075,13.83796501159668,2947100,0.0,0
2013-02-20,13.806401423722031,13.875842950538198,13.585448265075684,13.585448265075684,3086300,0.0,0
2013-02-21,13.585449432950268,13.635952913202583,13.42762590664954,13.478129386901855,2344000,0.0,0
2013-02-22,13.528633162184134,13.730647087598879,13.528633162184134,13.705394744873047,2323700,0.0,0
2013-02-25,13.743273179418132,13.787463574834593,13.370809555053711,13.370809555053711,2524200,0.0,0
2013-02-26,13.433942793969795,13.560200928282386,13.370813124764355,13.522323608398438,2452400,0.0,0
2013-02-27,13.547567687538853,13.875840832909198,13.522316555486029,13.736956596374512,6993200,0.0,0
2013-02-28,13.749590637396116,13.85059763163883,13.705399023828871,13.743277549743652,4914400,0.0,0
2013-03-01,13.680143143062915,13.774837016882685,13.598075440178564,13.762210845947266,2255000,0.0,0
2013-03-04,13.7495896774893,13.920038215812806,13.7243373286424,13.85690975189209,3415200,0.0,0
2013-03-05,13.938974164069288,14.058920384383585,13.844280286599258,14.021041870117188,1908400,0.0,0
2013-03-06,14.027351858709368,14.058917280295326,13.87584144738992,14.03997802734375,2054300,0.0,0
2013-03-07,14.021045441780354,14.07786202355519,13.901100395009731,13.951603889465332,2225100,0.0,0
2013-03-08,14.014729007243952,14.039980144222245,13.87584353952071,13.932660102844238,1721900,0.0,0
2013-03-11,13.894786603514538,13.957916269409251,13.806405793720874,13.863221168518066,2738200,0.0,0
2013-03-12,13.869534722217274,13.882160896640723,13.787466996661383,13.85690975189209,2801100,0.0,0
2013-03-13,13.888468962516418,13.92634626799407,13.774835841985631,13.825339317321777,2657800,0.0,0
2013-03-14,13.844278131920166,13.989475468382699,13.837965047191648,13.926345825195312,1656400,0.0,0
2013-03-15,13.869530454251663,13.938973188113284,13.80008892448794,13.932660102844238,2277800,0.0,0
2013-03-18,13.856902596125897,13.907406063641215,13.787459876755719,13.844276428222656,2441200,0.0,0
2013-03-19,13.850596198617705,13.920037747413488,13.768527271725109,13.863221168518066,2487600,0.0,0
2013-03-20,13.932661078358223,14.021041870117188,13.85690645802139,14.021041870117188,2223400,0.0,0
