Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-01-31,57.095935539178114,57.45096542422289,56.80545262478921,56.82965850830078,1022200,0.0,0
2013-02-01,57.09596505084651,57.60430733571572,56.74092882616619,57.54782485961914,398700,0.0,0
2013-02-04,57.305718225907675,57.46710102669186,56.9184118162744,57.07172393798828,317900,0.0,0
2013-02-05,57.620421014576095,58.06420992603749,57.01524928029901,57.426761627197266,496000,0.0,0
2013-02-06,57.120168682397654,57.644652314575076,57.120168682397654,57.442928314208984,411800,0.0,0
2013-02-07,56.2648243261933,58.79847563176657,55.877511788495475,58.6290283203125,937700,0.0,0
2013-02-08,59.06476792645896,59.629598659372874,58.44346089199246,59.38752746582031,623700,0.0,0
2013-02-11,59.4278803443928,59.74256923213532,58.77429052235877,59.169673919677734,289400,0.0,0
2013-02-12,59.31490912329278,59.54083895142485,59.06476725118132,59.258426666259766,240900,0.0,0
2013-02-13,59.62959113454357,60.065315534277154,59.37138476686353,59.847450256347656,292000,0.0,0
2013-02-14,59.5973009192191,59.7021951158966,59.15350594072968,59.54888916015625,321100,0.0,0
2013-02-15,59.532772190571535,59.91201420825047,59.33911891886635,59.613460540771484,329300,0.0,0
2013-02-19,59.5730867556098,59.83936370567567,59.29873912811441,59.5892219543457,345400,0.0,0
2013-02-20,59.460150150196036,59.460150150196036,58.44345977527845,58.45153045654297,447200,0.0,0
2013-02-21,58.47571277265366,58.54026588449636,57.636540787069364,58.02385330200195,393600,0.0,0
2013-02-22,58.17717986118497,58.50801005950797,57.79793788988816,58.4676628112793,263400,0.0,0
2013-02-25,58.79040921250024,58.79040921250024,57.07172393798828,57.07172393798828,324300,0.0,0
2013-02-26,57.34606830412846,57.8947575417095,57.20082685429451,57.79792785644531,279600,0.0,0
2013-02-27,57.81407318773077,58.92758694221628,57.80600250770639,58.74200439453125,309200,0.0,0
2013-02-28,58.81464042105086,59.177741105960365,58.54029877576404,58.887264251708984,310400,0.0,0
2013-03-01,58.70166690293849,59.210009018676054,58.12877164853155,59.14546203613281,440900,0.0,0
2013-03-04,59.16968129203075,59.34719938541431,58.66133290531828,59.1777458190918,331400,0.0,0
2013-03-05,59.41172258034618,59.686070293697824,59.05669269194267,59.24227523803711,357200,0.0,0
2013-03-06,59.37945349542361,59.702213016907585,59.36331828960604,59.540836334228516,234200,0.0,0
2013-03-07,59.54084904157553,59.70222575869599,59.21808945120745,59.44401931762695,182800,0.0,0
2013-03-08,59.59730382676951,59.847439468962826,59.4117151477677,59.70219802856445,293700,0.0,0
2013-03-11,59.54891778013365,60.670502549047,59.54891778013365,60.60594940185547,402000,0.0,0
2013-03-12,60.59787208145087,60.59787208145087,60.129871049768155,60.34773635864258,295800,0.0,0
2013-03-13,60.388048031793105,60.95287849845895,60.11370655413622,60.847984313964844,305000,0.0,0
2013-03-14,60.91255052255073,61.211104127431376,60.63820895816735,61.203033447265625,308800,0.0,0
2013-03-15,60.90448667644525,61.558070186266264,60.79151562124289,61.437034606933594,522500,0.0,0
2013-03-18,60.90448190646788,61.20302933516454,60.7188932118762,61.04165267944336,234900,0.0,0
2013-03-19,61.1794689100153,61.4307339491606,60.506720248649465,61.155147552490234,397800,0.34,0
2013-03-20,61.47934704904446,62.31420075618184,61.31724181454104,62.29799270629883,297900,0.0,0
2013-03-21,62.354738976293945,62.73569313356972,61.24429879273683,61.471248626708984,402000,0.0,0
2013-03-22,61.81978373997497,61.90084255686396,60.82282460500338,61.14704132080078,417300,0.0,0
2013-03-25,61.171339156602315,61.6819761651252,60.71743959347086,61.00922775268555,340700,0.0,0
2013-03-26,61.268611908252936,61.55230537512336,60.86334259434545,61.390193939208984,192300,0.0,0
2013-03-27,61.065972245901236,61.14703104917376,60.62828686460563,61.11460876464844,224000,0.0,0
2013-03-28,61.155135289896364,62.16020761278437,61.00923809360093,62.14399337768555,468500,0.0,0
2013-04-01,61.884611693766,62.16019799252557,61.05786516532298,61.179447174072266,240200,0.0,0
2013-04-02,61.20379320455051,61.536110933209734,60.7985237602845,61.0335807800293,258600,0.0,0
2013-04-03,60.944396577786044,61.203768670789174,59.89880108864012,60.10954284667969,299000,0.0,0
2013-04-04,60.26353575652533,60.60396043966397,59.955533355197694,60.47427749633789,340200,0.0,0
2013-04-05,59.80962930057983,60.036579063238484,59.50972786625675,59.79341506958008,310700,0.0,0
2013-04-08,59.74478449742897,59.95552621213389,59.242248465107124,59.93931198120117,252900,0.0,0
2013-04-09,60.04469796970405,60.14195863913269,59.37194948120323,59.89069366455078,293100,0.0,0
2013-04-10,60.093327281156434,61.08218529629906,59.85016324388851,61.025447845458984,335100,0.0,0
2013-04-11,61.025435741452156,61.84408124170145,60.7579565902939,61.6495475769043,272100,0.0,0
2013-04-12,61.39018272639199,61.82787424753871,60.79849309915283,61.179447174072266,254000,0.0,0
2013-04-15,60.84713088068852,60.84713088068852,59.5826926762502,59.59079360961914,338700,0.0,0
2013-04-16,59.979851495335915,60.944394329317454,59.87448371216279,60.91197204589844,286100,0.0,0
2013-04-17,60.51482688861206,60.522927823802895,59.76912652841626,60.344608306884766,231700,0.0,0
2013-04-18,60.4418420567226,60.61205436123779,59.63130373965033,59.858253479003906,156400,0.0,0
