Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-01-31,22.82051855911236,22.993938188856387,22.63921451038862,22.844165802001953,2659200,0.0,0
2013-02-01,23.064879130378834,23.34865802647144,22.95452133901489,23.254064559936523,2115800,0.0,0
2013-02-04,22.978176962129254,23.057004629085075,22.64710196372496,22.765342712402344,2619000,0.0,0
2013-02-05,22.978167727894586,23.3013596793709,22.899340092617223,23.191001892089844,2450400,0.0,0
2013-02-06,22.93875551067371,23.254064559936523,22.836279129968208,23.254064559936523,2427400,0.0,0
2013-02-07,23.309245776295388,23.529962884510102,22.371199945773217,23.001819610595703,4297500,0.0,0
2013-02-08,23.104300998166764,23.198894500732422,22.946647165240957,23.198894500732422,2288600,0.0,0
2013-02-11,23.167358275127146,23.4274884766254,23.025468800944022,23.27771759033203,2895400,0.0,0
2013-02-12,23.214653684737097,23.593024579581737,23.151591868929657,23.561492919921875,3166000,0.0,0
2013-02-13,23.55361489361623,23.868925541609197,23.55361489361623,23.77433204650879,3307300,0.0,0
2013-02-14,23.58514979608705,24.065997247095083,23.325019528257563,24.0029354095459,2868300,0.0,0
2013-02-15,23.916213831369532,24.105399257100395,23.790090214215624,23.9083309173584,4023800,0.0,0
2013-02-19,24.03445910764063,24.270942062434806,23.9950460335978,24.239410400390625,3311500,0.0,0
2013-02-20,24.24729271971998,24.29458870811096,23.28559960370406,23.348661422729492,3915900,0.0,0
2013-02-21,23.238303195461498,23.277717773885623,22.85993226366452,23.03335189819336,2313400,0.0,0
2013-02-22,23.26195365894943,23.459022055073863,23.2304219938835,23.435373306274414,2509800,0.0,0
2013-02-25,23.585138004939672,23.624551069886454,22.331783294677738,22.331783294677734,4264300,0.0,0
2013-02-26,22.481561191975675,22.56827025694433,21.929769125570957,22.45791244506836,4007500,0.0,0
2013-02-27,22.749571769855994,23.151591401325742,22.678627040566493,23.088529586791992,4528600,0.0,0
2013-02-28,23.104294716220387,23.608790753545996,23.033349984463854,23.285598754882812,3508300,0.0,0
2013-03-01,23.064882190423923,23.498432002740838,22.788986171898458,23.490549087524414,3821300,0.0,0
2013-03-04,23.3328996096122,23.82162841533175,23.25407194637957,23.813745498657227,3091300,0.0,0
2013-03-05,23.971398493790527,24.609899647203548,23.90045375413214,24.341886520385742,3228400,0.0,0
2013-03-06,24.49165962810272,24.877913497750278,24.468012383203646,24.672962188720703,3090100,0.0,0
2013-03-07,24.751785771841078,25.035564692013274,24.61777922659446,24.933088302612305,2949200,0.0,0
2013-03-08,25.18534425707802,26.099741590336304,25.18534425707802,26.013031005859375,7905500,0.0,0
2013-03-11,25.934204298263207,26.273162208461855,25.713485631397017,26.123388290405273,4476300,0.0,0
